num_qubits,depth,depth_multiplier,entanglement,noise_type,error_rate,observable_name,x_noisy,x_ideal
10,8,1,circular,depolarizing,0.005,ZZZZZZZZZZ,0.006446444492716908,0.031108547454112765
10,8,1,circular,depolarizing,0.01,ZZZZZZZZZZ,-9.771203139048983e-06,0.00018537068262635065
10,8,1,circular,depolarizing,0.02,ZZZZZZZZZZ,3.281879976113622e-16,-0.004689087217742301
10,8,1,circular,depolarizing,0.05,ZZZZZZZZZZ,-4.445228907190568e-18,0.007043665424820717
10,8,1,circular,amplitude_damping,0.001,ZZZZZZZZZZ,-0.007293672606360555,-0.007905027393494784
10,8,1,circular,amplitude_damping,0.005,ZZZZZZZZZZ,-0.0010987981788756155,-0.0010987981788756194
10,8,1,circular,amplitude_damping,0.01,ZZZZZZZZZZ,-0.0013791548580491596,1.4114826611956151e-06
10,8,1,circular,amplitude_damping,0.02,ZZZZZZZZZZ,-0.05512469996947876,-0.0551246999694788
10,8,1,circular,amplitude_damping,0.05,ZZZZZZZZZZ,0.017262793989174973,0.017262793989174977
10,10,1,linear,depolarizing,0.001,ZZZZZZZZZZ,0.002992852555094514,0.004727692424519844
10,10,1,linear,depolarizing,0.005,ZZZZZZZZZZ,-7.324905733047007e-06,-0.09701427420749618
10,10,1,linear,depolarizing,0.01,ZZZZZZZZZZ,-3.684385804260393e-11,-0.0037838464078321105
10,10,1,linear,depolarizing,0.02,ZZZZZZZZZZ,-1.4755991567527715e-16,0.0020861061297232325
10,10,1,linear,depolarizing,0.05,ZZZZZZZZZZ,1.1064712666063181e-10,0.005743377630985618
10,10,1,linear,amplitude_damping,0.001,ZZZZZZZZZZ,0.01045674296490604,0.011812628891765875
10,10,1,linear,amplitude_damping,0.005,ZZZZZZZZZZ,-0.002313664798610235,-0.003240447464874568
10,10,1,linear,amplitude_damping,0.01,ZZZZZZZZZZ,0.010644203963448323,0.031129137764475755
10,10,1,linear,amplitude_damping,0.02,ZZZZZZZZZZ,0.013245489476357938,0.013245489476357897
10,10,1,linear,amplitude_damping,0.05,ZZZZZZZZZZ,0.04589446096603156,0.045894460966031586
10,10,1,full,depolarizing,0.001,ZZZZZZZZZZ,0.0004582109920977848,0.004030950896601468
10,10,1,full,depolarizing,0.005,ZZZZZZZZZZ,-0.002327632887638914,-0.03412730859046776
10,10,1,full,depolarizing,0.01,ZZZZZZZZZZ,2.809093569734744e-10,0.01627305480900389
10,10,1,full,depolarizing,0.02,ZZZZZZZZZZ,-1.5887666612434542e-08,0.0005501254507508072
10,10,1,full,depolarizing,0.05,ZZZZZZZZZZ,-4.336808689942018e-19,0.0035088234594841342
10,10,1,full,amplitude_damping,0.001,ZZZZZZZZZZ,0.008563656580272161,0.008563656580272215
10,10,1,full,amplitude_damping,0.005,ZZZZZZZZZZ,0.0034389905635832142,0.0049520985886035455
10,10,1,full,amplitude_damping,0.01,ZZZZZZZZZZ,-0.0024876477230248205,-0.005664833561275551
10,10,1,full,amplitude_damping,0.02,ZZZZZZZZZZ,0.0007873945632380407,0.007544187167666422
10,10,1,full,amplitude_damping,0.05,ZZZZZZZZZZ,0.0006155267223642329,0.10392641521567145
10,10,1,circular,depolarizing,0.001,ZZZZZZZZZZ,0.0033878169433032195,0.006841891727959786
10,10,1,circular,depolarizing,0.005,ZZZZZZZZZZ,-0.0004671712311482963,-0.0661068598791108
10,10,1,circular,depolarizing,0.01,ZZZZZZZZZZ,-7.127340304735998e-07,0.018177712155003745
10,10,1,circular,depolarizing,0.02,ZZZZZZZZZZ,-2.3201926491189795e-17,-0.007703742552212991
10,10,1,circular,depolarizing,0.05,ZZZZZZZZZZ,9.747649779359713e-11,0.0012979275423818351
10,10,1,circular,amplitude_damping,0.001,ZZZZZZZZZZ,-0.0008292376743334152,-0.0009188310479565431
10,10,1,circular,amplitude_damping,0.005,ZZZZZZZZZZ,0.01838346699306729,0.024033471037180818
10,10,1,circular,amplitude_damping,0.01,ZZZZZZZZZZ,0.007609939749461467,0.01974675305647007
10,10,1,circular,amplitude_damping,0.02,ZZZZZZZZZZ,-0.004073220557104016,-0.030188265951922737
10,10,1,circular,amplitude_damping,0.05,ZZZZZZZZZZ,0.00013648163231673647,0.017490580420417096
